date,year,quarter,clean_sector,raw_variable,source_file,value
2012-12-31,2012,4,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_quarterly_sa.csv,95917.1
2012-12-31,2012,4,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_yoy_growth.csv,4.7
2012-12-31,2012,4,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_contribution_to_growth_by_industry.csv,4.4
2012-12-31,2012,4,Macro: Labor,Total Changes In Employment,DOS_Employment_Change_By_Sector_Annual.csv,129100.0
2012-12-31,2012,4,Macro: Labor,Total Changes In Employment,DOS_Employment_Change_By_Sector_Quarterly.csv,44000.0
2012-12-31,2012,4,Macro: Tourism,Tourism Receipts,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",23081.0
2012-12-31,2012,4,Macro: Trade Flow,  Exports Of Services,"Trade In Services By Detailed Services Category, Annual.csv",161769.2
2012-12-31,2012,4,Macro: Trade Flow,  Exports Of Services,Trade In Services By Services Category.csv,161769.2
2012-12-31,2012,4,Macro: Trade Flow,  Imports Of Services,"Trade In Services By Detailed Services Category, Annual.csv",166097.1
2012-12-31,2012,4,Macro: Trade Flow,  Imports Of Services,Trade In Services By Services Category.csv,166097.1
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly.csv,19218.8
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly_sa.csv,18992.0
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_yoy_growth.csv,-0.2
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_contribution_to_growth_by_industry.csv,0.1
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_current_prices_by_industry.csv,70497.2
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_deflators_by_industry_annually.csv,91.2
2012-12-31,2012,4,Manufacturing,    Manufacturing,gdp_deflators_by_industry_quarterly.csv,89.8
2012-12-31,2012,4,Manufacturing,    Manufacturing Services On Physical Inputs Owned By Others,"Trade In Services By Detailed Services Category, Annual.csv",5598.8
2012-12-31,2012,4,Manufacturing,    Manufacturing Services On Physical Inputs Owned By Others,Trade In Services By Services Category.csv,5598.8
2012-12-31,2012,4,Other Industries,        Others,"Trade In Services By Detailed Services Category, Annual.csv",414.5
2012-12-31,2012,4,Other Industries,      Others,Trade In Services By Services Category.csv,31371.8
2012-12-31,2012,4,Other Industries,    Other Goods Industries,gdp_contribution_to_growth_by_industry.csv,0.0
2012-12-31,2012,4,Other Industries,    Other Goods Industries,gdp_current_prices_by_industry.csv,122.7
2012-12-31,2012,4,Other Industries,    Other Goods Industries,gdp_deflators_by_industry_annually.csv,94.7
2012-12-31,2012,4,Other Industries,    Other Goods Industries,gdp_deflators_by_industry_quarterly.csv,95.6
2012-12-31,2012,4,Other Industries,    Utilities,gdp_contribution_to_growth_by_industry.csv,0.0
2012-12-31,2012,4,Other Industries,    Utilities,gdp_current_prices_by_industry.csv,5354.6
2012-12-31,2012,4,Other Industries,    Utilities,gdp_deflators_by_industry_annually.csv,97.7
2012-12-31,2012,4,Other Industries,    Utilities,gdp_deflators_by_industry_quarterly.csv,97.5
2012-12-31,2012,4,Other Industries,  Other Components,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",5970.0
2012-12-31,2012,4,Other Industries,  Others,International Visitor Arrivals By Place Of Residence.csv,1507.0
2012-12-31,2012,4,Other Industries,Asia,"Exports Of Services By Major Trading Partner, Annual.csv",50496.3
2012-12-31,2012,4,Other Industries,Asia,"Imports Of Services By Major Trading Partner, Annual.csv",36390.3
2012-12-31,2012,4,Other Services,      Other Services - Others,gdp_contribution_to_growth_by_industry.csv,0.1
2012-12-31,2012,4,Other Services,      Other Services - Others,gdp_current_prices_by_industry.csv,4794.4
2012-12-31,2012,4,Other Services,      Other Services - Others,gdp_deflators_by_industry_annually.csv,95.2
2012-12-31,2012,4,Other Services,      Other Services - Others,gdp_deflators_by_industry_quarterly.csv,98.1
2012-12-31,2012,4,Other Services,    Other Services Industries,gdp_contribution_to_growth_by_industry.csv,0.3
2012-12-31,2012,4,Other Services,    Other Services Industries,gdp_current_prices_by_industry.csv,37567.1
2012-12-31,2012,4,Other Services,    Other Services Industries,gdp_deflators_by_industry_annually.csv,90.1
2012-12-31,2012,4,Other Services,    Other Services Industries,gdp_deflators_by_industry_quarterly.csv,96.5
2012-12-31,2012,4,Professional Services,        Accounting,"Trade In Services By Detailed Services Category, Annual.csv",678.1
2012-12-31,2012,4,Professional Services,        Architectural,"Trade In Services By Detailed Services Category, Annual.csv",438.70000000000005
2012-12-31,2012,4,Professional Services,        Business Management,"Trade In Services By Detailed Services Category, Annual.csv",31123.800000000003
2012-12-31,2012,4,Professional Services,        Engineering And Technical,"Trade In Services By Detailed Services Category, Annual.csv",6535.6
2012-12-31,2012,4,Professional Services,        Legal,"Trade In Services By Detailed Services Category, Annual.csv",1264.0
2012-12-31,2012,4,Professional Services,      Accounting,Trade In Services By Services Category.csv,678.1
2012-12-31,2012,4,Professional Services,      Architectural,Trade In Services By Services Category.csv,438.70000000000005
2012-12-31,2012,4,Professional Services,      Business Management,Trade In Services By Services Category.csv,31123.800000000003
2012-12-31,2012,4,Professional Services,      Engineering And Technical,Trade In Services By Services Category.csv,6535.6
2012-12-31,2012,4,Professional Services,      Legal,Trade In Services By Services Category.csv,1264.0
2012-12-31,2012,4,Professional Services,      Professional And Management Consulting,"Trade In Services By Detailed Services Category, Annual.csv",38982.8
2012-12-31,2012,4,Professional Services,      Professional Services,gdp_contribution_to_growth_by_industry.csv,0.3
2012-12-31,2012,4,Professional Services,      Professional Services,gdp_current_prices_by_industry.csv,20982.3
2012-12-31,2012,4,Professional Services,      Professional Services,gdp_deflators_by_industry_annually.csv,93.6
2012-12-31,2012,4,Professional Services,      Professional Services,gdp_deflators_by_industry_quarterly.csv,94.5
2012-12-31,2012,4,Professional Services,    Other Business Services,"Trade In Services By Detailed Services Category, Annual.csv",73580.5
2012-12-31,2012,4,Professional Services,    Other Business Services,Trade In Services By Services Category.csv,73580.5
2012-12-31,2012,4,Public Administration,    Government Goods And Services,"Trade In Services By Detailed Services Category, Annual.csv",639.6
2012-12-31,2012,4,Public Administration,    Government Goods And Services,Trade In Services By Services Category.csv,639.6
2012-12-31,2012,4,Real Estate,        Operating Leasing,"Trade In Services By Detailed Services Category, Annual.csv",6227.200000000001
2012-12-31,2012,4,Real Estate,      Operating Leasing,Trade In Services By Services Category.csv,6227.200000000001
2012-12-31,2012,4,Real Estate,      Real Estate,gdp_contribution_to_growth_by_industry.csv,0.1
2012-12-31,2012,4,Real Estate,      Real Estate,gdp_current_prices_by_industry.csv,17078.0
2012-12-31,2012,4,Real Estate,      Real Estate,gdp_deflators_by_industry_annually.csv,98.9
2012-12-31,2012,4,Real Estate,      Real Estate,gdp_deflators_by_industry_quarterly.csv,100.7
2012-12-31,2012,4,Real Estate,    Charges For The Use Of Intellectual Property,"Trade In Services By Detailed Services Category, Annual.csv",32389.1
2012-12-31,2012,4,Real Estate,    Charges For The Use Of Intellectual Property,Trade In Services By Services Category.csv,32389.1
2012-12-31,2012,4,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_contribution_to_growth_by_industry.csv,0.6
2012-12-31,2012,4,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_current_prices_by_industry.csv,50982.6
2012-12-31,2012,4,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_deflators_by_industry_annually.csv,95.2
2012-12-31,2012,4,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_deflators_by_industry_quarterly.csv,97.2
2012-12-31,2012,4,Real Estate,  Ownership Of Dwellings,gdp_contribution_to_growth_by_industry.csv,0.2
2012-12-31,2012,4,Real Estate,  Ownership Of Dwellings,gdp_current_prices_by_industry.csv,15749.3
2012-12-31,2012,4,Real Estate,  Ownership Of Dwellings,gdp_deflators_by_industry_annually.csv,97.8
2012-12-31,2012,4,Real Estate,  Ownership Of Dwellings,gdp_deflators_by_industry_quarterly.csv,100.7
2012-12-31,2012,4,Transportation & Storage,        Advertising And Market Research,"Trade In Services By Detailed Services Category, Annual.csv",5916.9
2012-12-31,2012,4,Transportation & Storage,        Freight,"Trade In Services By Detailed Services Category, Annual.csv",62371.2
2012-12-31,2012,4,Transportation & Storage,        Passenger And Others,"Trade In Services By Detailed Services Category, Annual.csv",18433.4
2012-12-31,2012,4,Transportation & Storage,      Advertising And Market Research,Trade In Services By Services Category.csv,5916.9
2012-12-31,2012,4,Transportation & Storage,      Air Transport,"Trade In Services By Detailed Services Category, Annual.csv",17614.1
2012-12-31,2012,4,Transportation & Storage,      Freight,Trade In Services By Services Category.csv,69137.4
2012-12-31,2012,4,Transportation & Storage,      Licences For The Use Of Outcomes Of Research And Development,"Trade In Services By Detailed Services Category, Annual.csv",19925.0
2012-12-31,2012,4,Transportation & Storage,      Other Modes Of Transport,"Trade In Services By Detailed Services Category, Annual.csv",877.5
2012-12-31,2012,4,Transportation & Storage,      Postal And Courier Services,"Trade In Services By Detailed Services Category, Annual.csv",798.5
2012-12-31,2012,4,Transportation & Storage,      Research And Development,"Trade In Services By Detailed Services Category, Annual.csv",6699.099999999999
2012-12-31,2012,4,Transportation & Storage,      Research And Development,Trade In Services By Services Category.csv,6699.099999999999
2012-12-31,2012,4,Transportation & Storage,      Sea Transport,"Trade In Services By Detailed Services Category, Annual.csv",80804.6
2012-12-31,2012,4,Transportation & Storage,    Maintenance And Repair Services,"Trade In Services By Detailed Services Category, Annual.csv",9890.1
2012-12-31,2012,4,Transportation & Storage,    Maintenance And Repair Services,Trade In Services By Services Category.csv,9890.1
2012-12-31,2012,4,Transportation & Storage,    Transport,"Trade In Services By Detailed Services Category, Annual.csv",100094.70000000001
2012-12-31,2012,4,Transportation & Storage,    Transport,Trade In Services By Services Category.csv,100094.70000000001
2012-12-31,2012,4,Transportation & Storage,    Transportation & Storage,gdp_contribution_to_growth_by_industry.csv,0.3
2012-12-31,2012,4,Transportation & Storage,    Transportation & Storage,gdp_current_prices_by_industry.csv,23702.9
2012-12-31,2012,4,Transportation & Storage,    Transportation & Storage,gdp_deflators_by_industry_annually.csv,85.2
2012-12-31,2012,4,Transportation & Storage,    Transportation & Storage,gdp_deflators_by_industry_quarterly.csv,88.2
2012-12-31,2012,4,Transportation & Storage,    Travel,"Trade In Services By Detailed Services Category, Annual.csv",52403.1
2012-12-31,2012,4,Transportation & Storage,    Travel,Trade In Services By Services Category.csv,52403.1
2012-12-31,2012,4,Transportation & Storage,ASEAN,"Exports Of Services By Major Trading Partner, Annual.csv",15062.5
2012-12-31,2012,4,Transportation & Storage,ASEAN,"Imports Of Services By Major Trading Partner, Annual.csv",7923.9
2012-12-31,2012,4,Wholesale & Retail Trade,        Trade-Related,"Trade In Services By Detailed Services Category, Annual.csv",14282.6
2012-12-31,2012,4,Wholesale & Retail Trade,      Franchises And Trademarks Licensing Fees,"Trade In Services By Detailed Services Category, Annual.csv",3737.4
2012-12-31,2012,4,Wholesale & Retail Trade,      Retail Trade,gdp_contribution_to_growth_by_industry.csv,0.0
2012-12-31,2012,4,Wholesale & Retail Trade,      Retail Trade,gdp_current_prices_by_industry.csv,6531.9
2012-12-31,2012,4,Wholesale & Retail Trade,      Retail Trade,gdp_deflators_by_industry_annually.csv,98.9
2012-12-31,2012,4,Wholesale & Retail Trade,      Retail Trade,gdp_deflators_by_industry_quarterly.csv,99.4
2012-12-31,2012,4,Wholesale & Retail Trade,"      Technical, Trade-Related And Other Business Services","Trade In Services By Detailed Services Category, Annual.csv",27898.6
2012-12-31,2012,4,Wholesale & Retail Trade,      Trade-Related,Trade In Services By Services Category.csv,14282.6
2012-12-31,2012,4,Wholesale & Retail Trade,      Wholesale Trade,gdp_contribution_to_growth_by_industry.csv,1.3
2012-12-31,2012,4,Wholesale & Retail Trade,      Wholesale Trade,gdp_current_prices_by_industry.csv,61105.9
2012-12-31,2012,4,Wholesale & Retail Trade,      Wholesale Trade,gdp_deflators_by_industry_annually.csv,120.1
2012-12-31,2012,4,Wholesale & Retail Trade,      Wholesale Trade,gdp_deflators_by_industry_quarterly.csv,115.5
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_contribution_to_growth_by_industry.csv,1.3
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_current_prices_by_industry.csv,67637.8
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_deflators_by_industry_annually.csv,117.8
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_deflators_by_industry_quarterly.csv,113.8
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly.csv,22094.6
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly_sa.csv,21610.1
2012-12-31,2012,4,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_yoy_growth.csv,7.1
2012-12-31,2012,4,Wholesale & Retail Trade,  Shopping,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",4588.0
2012-12-31,2012,4,Wholesale & Retail Trade,Total Trade In Services,"Trade In Services By Detailed Services Category, Annual.csv",327866.3
2012-12-31,2012,4,Wholesale & Retail Trade,Total Trade In Services,Trade In Services By Services Category.csv,327866.3
2013-03-31,2013,1,Accommodation & Food Services,      Food & Beverage Services,gdp_deflators_by_industry_quarterly.csv,94.2
2013-03-31,2013,1,Accommodation & Food Services,  Food & Beverage,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",582.0
2013-03-31,2013,1,Admin & Support Services,      Administrative & Support Services,gdp_deflators_by_industry_quarterly.csv,97.9
2013-03-31,2013,1,Admin & Support Services,      Public Administration & Defence,gdp_deflators_by_industry_quarterly.csv,101.6
2013-03-31,2013,1,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_deflators_by_industry_quarterly.csv,97.6
2013-03-31,2013,1,Arts & Recreation,"  Sightseeing, Entertainment & Gaming","Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",1349.0
2013-03-31,2013,1,Construction,    Construction,gdp_chained_2015_by_industry_quarterly.csv,4348.9
